product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/puma-pacific-maze-wn-s-idp-running-shoes-women/p/itmf4c726ae69acb?pid=SHOGFX6FRZBZFHP3&lid=LSTSHOGFX6FRZBZFHP3PBEASY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_347&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGFX6FRZBZFHP3.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,Pacific Maze Wn s IDP Running Shoes For Women,PUMA ,1849,0.53,4.3,2103
https://www.flipkart.com/skechers-skech-air-dynamight-running-shoes-women/p/itmdede0e5679958?pid=SHOGHDTVGFDYQFKS&lid=LSTSHOGHDTVGFDYQFKSIKCNGS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_348&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGHDTVGFDYQFKS.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,Skech-Air Dynamight Running Shoes For Women,Skechers ,3779,0.37,4.3,114
https://www.flipkart.com/red-tape-walking-shoes-women/p/itm603163170b593?pid=SHOGKZEUK2CFCRWF&lid=LSTSHOGKZEUK2CFCRWFNCTQUX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_349&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGKZEUK2CFCRWF.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,Walking Shoes For Women,RED TAPE ,1283,0.75,4.3,1756
https://www.flipkart.com/nike-downshifter-13-running-shoes-women/p/itm0dfbc4ddfdc48?pid=SHOGYHFQGVHMV4HP&lid=LSTSHOGYHFQGVHMV4HPSNK42B&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_350&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGYHFQGVHMV4HP.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,Downshifter 13 Running Shoes For Women,NIKE ,3865,0.1,4.2,14
https://www.flipkart.com/nike-winflo-9-premium-running-shoes-women/p/itmed09f5ea28b7c?pid=SHOGTHZ2HBZZGMXV&lid=LSTSHOGTHZ2HBZZGMXVLSO9LD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_351&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGTHZ2HBZZGMXV.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,Winflo 9 Premium Running Shoes For Women,NIKE ,5817,0.4,5,3
https://www.flipkart.com/hrx-hrithik-roshan-stride-lite-running-shoes-women/p/itm4cf0dee93a2c4?pid=SHOGX25BCAMMY2X2&lid=LSTSHOGX25BCAMMY2X2ZNWW1Q&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_352&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGX25BCAMMY2X2.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,Stride Lite Running Shoes For Women,HRX by Hrithik Roshan ,828,0.74,4,5
https://www.flipkart.com/red-tape-athleisure-sports-shoes-women-soft-cushioned-insole-slip-resistance-walking/p/itm51637f924e13e?pid=SHOGYTB3GS5ZFABY&lid=LSTSHOGYTB3GS5ZFABYO0K4KK&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_353&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGYTB3GS5ZFABY.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,"Athleisure Sports Shoes for Women | Soft Cushioned Insole, Slip-Resistance Walking Shoes For Women",RED TAPE ,2309,0.7,4.1,479
https://www.flipkart.com/nike-revolution-7-extra-wide-running-shoes-women/p/itmf31d932ba48dd?pid=SHOGYHFQH5GVUXVE&lid=LSTSHOGYHFQH5GVUXVEGYDRHG&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_354&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGYHFQH5GVUXVE.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,Revolution 7 Running Shoes For Women,NIKE ,3325,0.1,3.7,3
https://www.flipkart.com/skechers-go-run-pulse-valid-casuals-women/p/itm6ebc002ded933?pid=SHOGHDF9BWHQFHNH&lid=LSTSHOGHDF9BWHQFHNHRCWAHU&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_355&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGHDF9BWHQFHNH.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,GO RUN PULSE - VALID Casuals For Women,Skechers ,4409,0.37,4.4,52
https://www.flipkart.com/bersache-sneaker-loafers-casual-extra-comfort-running-shoes-women/p/itm0ede50d83a698?pid=SHOGMVDYTRR5ZBJV&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_356&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGMVDYTRR5ZBJV.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,"Sneaker, Loafers ,Casual With Extra Comfort Running Shoes For Women",BERSACHE ,699,0.82,3.8,1733
https://www.flipkart.com/adidas-strutter-training-gym-shoes-women/p/itmf76e3404b9933?pid=SHOGW4FS7GQXAX6N&lid=LSTSHOGW4FS7GQXAX6NA3KDOS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_357&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGW4FS7GQXAX6N.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,STRUTTER Training & Gym Shoes For Women,ADIDAS ,3905,0.44,3.9,8
https://www.flipkart.com/asian-firefly-10-grey-sports-training-gym-walking-stylish-walking-shoes-women/p/itma785e0a8706a0?pid=SHOGHH2URYTWSNJE&lid=LSTSHOGHH2URYTWSNJEBDKPUB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_358&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGHH2URYTWSNJE.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,"Firefly-10 Grey Sports,Training,Gym,Walking,Stylish Walking Shoes For Women",asian ,714,0.35,4.1,16621
https://www.flipkart.com/new-balance-drift-running-shoes-women/p/itm4c5a7a23ba107?pid=SHOGS7MSGMYMFSS7&lid=LSTSHOGS7MSGMYMFSS7LU6RWI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_359&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGS7MSGMYMFSS7.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,DRIFT Running Shoes For Women,New Balance ,2089,0.53,4.6,25
https://www.flipkart.com/campus-lisa-n-walking-shoes-women/p/itm8017dd251cd0c?pid=SHOGASSKJVM6THNP&lid=LSTSHOGASSKJVM6THNPREWVSE&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_9_360&otracker=search&otracker1=search&fm=organic&iid=006c9308-da8d-496c-8aca-a182322ab4ec.SHOGASSKJVM6THNP.SEARCH&ppt=sp&ppn=sp&ssid=5bz5oj8gj40000001716205003492&qH=32e27b1148959538,LISA Walking Shoes For Women,CAMPUS ,855,0.22,4.2,5456
https://www.flipkart.com/puma-king-ultimate-fg-ag-wn-s-football-shoes-women/p/itm54c024e5438b6?pid=SHOGQAM9XJ6AH85P&lid=LSTSHOGQAM9XJ6AH85P1F5XPR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_361&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGQAM9XJ6AH85P.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,KING ULTIMATE FG/AG Wn s Football Shoes For Women,PUMA ,6689,0.64,4.4,16
https://www.flipkart.com/campus-lisa-n-walking-shoes-women/p/itm8017dd251cd0c?pid=SHOGASSKJVM6THNP&lid=LSTSHOGASSKJVM6THNPREWVSE&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_362&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGASSKJVM6THNP.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,LISA Walking Shoes For Women,CAMPUS ,855,0.22,4.2,5456
https://www.flipkart.com/vector-x-pull-up-players-cricket-shoes-women/p/itm6c2e4702011cb?pid=SHOGXZBEZJPPSRBV&lid=LSTSHOGXZBEZJPPSRBV2DDEAR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_363&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGXZBEZJPPSRBV.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Pull Up Players Cricket Shoes For Women,VECTOR X ,866,0.42,4.1,45
https://www.flipkart.com/puma-better-foam-prowl-slip-training-gym-shoes-women/p/itm45e7977938cae?pid=SHOGRTYRREZT3E9R&lid=LSTSHOGRTYRREZT3E9RKQZ4SI&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_364&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGRTYRREZT3E9R.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Better Foam Prowl Slip Training & Gym Shoes For Women,PUMA ,5099,0.15,4.6,37
https://www.flipkart.com/red-tape-walking-shoes-women/p/itmd4fb1f7d8436f?pid=SHOGGG4NPWRSFMPR&lid=LSTSHOGGG4NPWRSFMPRHRQOIY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_365&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGGG4NPWRSFMPR.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Walking Shoes For Women,RED TAPE ,2039,0.7,4.3,920
https://www.flipkart.com/puma-enzo-2-wn-s-running-shoes-women/p/itm9cd8f271d08f5?pid=SHOGVCX5CVRVJCFT&lid=LSTSHOGVCX5CVRVJCFTEX2RRD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_366&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGVCX5CVRVJCFT.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Enzo 2 Wn s Running Shoes For Women,PUMA ,2671,0.51,4.6,12
https://www.flipkart.com/sparx-sl-221-running-shoes-women/p/itm69a6c1ede654f?pid=SHOGRCKXNVSRCX8X&lid=LSTSHOGRCKXNVSRCX8XC1WDSE&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_367&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGRCKXNVSRCX8X.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,SL 221 Running Shoes For Women,Sparx ,853,0.22,4.1,270
https://www.flipkart.com/nike-nk-city-trainer-3-women-s-training-shoes-gym-women/p/itm3a14c8c1b2d5f?pid=SHOGFY9FAGZQSVMB&lid=LSTSHOGFY9FAGZQSVMBUJEFOQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_368&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGFY9FAGZQSVMB.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,NK City Trainer 3 Women's Training Shoes Training & Gym Shoes For Women,NIKE ,2929,0.41,3.8,429
https://www.flipkart.com/hrx-hrithik-roshan-hrx-040-01-running-shoes-women/p/itmab1a800f413f2?pid=SHOGPW9HHEGNNNBR&lid=LSTSHOGPW9HHEGNNNBROV3JSQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_369&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGPW9HHEGNNNBR.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,HRX-040 01 Running Shoes For Women,HRX by Hrithik Roshan ,1249,0.66,4.2,222
https://www.flipkart.com/puma-voltaic-evo-wns-running-shoes-women/p/itm6218761eacc72?pid=SHOGVCX8NFDGYZVD&lid=LSTSHOGVCX8NFDGYZVDAGD4KD&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_370&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGVCX8NFDGYZVD.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Voltaic Evo Wns Running Shoes For Women,PUMA ,3267,0.53,4.7,56
https://www.flipkart.com/asian-riya-01-walking-shoes-women/p/itmf3yycqrhwjf2f?pid=SHOG9YHVEVXZUZYF&lid=LSTSHOG9YHVEVXZUZYFSZN2YQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_372&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOG9YHVEVXZUZYF.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,RIYA-01 Walking Shoes For Women,asian ,574,0.11,4,1848
https://www.flipkart.com/campus-julius-running-shoes-women/p/itm9de9fa9fb8c66?pid=SHOGRV4UNUD3FBEQ&lid=LSTSHOGRV4UNUD3FBEQTFFVZR&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_373&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGRV4UNUD3FBEQ.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,JULIUS Running Shoes For Women,CAMPUS ,792,0.43,4.2,1436
https://www.flipkart.com/campus-status-walking-shoes-women/p/itm57c00c99ba7da?pid=SHOGR4SNXXHSVYWH&lid=LSTSHOGR4SNXXHSVYWHLKMVGS&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_374&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGR4SNXXHSVYWH.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,STATUS Walking Shoes For Women,CAMPUS ,810,0.27,4,40
https://www.flipkart.com/red-tape-walking-shoes-women/p/itm31f308eafb8a7?pid=SHOGAA4VPUJHJA64&lid=LSTSHOGAA4VPUJHJA64FVB3HQ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_375&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGAA4VPUJHJA64.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Walking Shoes For Women,RED TAPE ,1973,0.64,4.3,1605
https://www.flipkart.com/nobelite-casual-shoes-women-walking/p/itm0e818990c1fda?pid=SHOGNFEFUGFQZV6N&lid=LSTSHOGNFEFUGFQZV6NPDWNS6&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_376&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGNFEFUGFQZV6N.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Nobelite Casual shoes For Women Walking Shoes For Women,Nobelite ,277,0.72,3.7,91
https://www.flipkart.com/puma-comfort-wns-slipon-v2-walking-shoes-women/p/itm400b7eddb49f8?pid=SHOG6GCXQ4YYYFY4&lid=LSTSHOG6GCXQ4YYYFY4U6MU4S&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_377&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOG6GCXQ4YYYFY4.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Comfort Wns Slipon V2 Walking Shoes For Women,PUMA ,1799,0.6,4.3,2269
https://www.flipkart.com/puma-skyrocket-lite-alt-wns-running-shoes-women/p/itma4a65524c7fd1?pid=SHOGVCX7DHGHDZZW&lid=LSTSHOGVCX7DHGHDZZWQUSK9N&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_378&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGVCX7DHGHDZZW.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Skyrocket Lite Alt Wns Running Shoes For Women,PUMA ,2848,0.43,4.3,92
https://www.flipkart.com/skechers-go-run-elevate-enh-running-shoes-women/p/itm34ba9d7bec615?pid=SHOGHDF9TSYXAUF2&lid=LSTSHOGHDF9TSYXAUF2BFWSFX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_379&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGHDF9TSYXAUF2.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,GO RUN ELEVATE - ENH Running Shoes For Women,Skechers ,3779,0.37,4.3,117
https://www.flipkart.com/nike-w-nkrenew-ride-3-running-shoes-women/p/itmb59ca03197368?pid=SHOGG47M4TF6KVT8&lid=LSTSHOGG47M4TF6KVT8OEWKWA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_380&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGG47M4TF6KVT8.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,W NKRENEW RIDE 3 Running Shoes For Women,NIKE ,4289,0.31,4.4,124
https://www.flipkart.com/campus-camp-shimmer-running-shoes-women/p/itmdaa87ace0a16c?pid=SHOGGY4ATYANWNFH&lid=LSTSHOGGY4ATYANWNFHAJOIDW&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_381&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGGY4ATYANWNFH.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,CAMP SHIMMER Running Shoes For Women,CAMPUS ,1027,0.57,4.4,1332
https://www.flipkart.com/adidas-galaxy-6-w-running-shoes-women/p/itm38f5771b9dcbd?pid=SHOGZT4GJWGGEEAG&lid=LSTSHOGZT4GJWGGEEAG0UHVWJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_382&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGZT4GJWGGEEAG.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,GALAXY 6 W Running Shoes For Women,ADIDAS ,3000,0.49,4.2,385
https://www.flipkart.com/skechers-virtue-walking-shoes-women/p/itm0e8804e9b0fd2?pid=SHOGHDF9KZ8YXHXN&lid=LSTSHOGHDF9KZ8YXHXNG3UALT&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_383&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGHDF9KZ8YXHXN.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,VIRTUE Walking Shoes For Women,Skechers ,2909,0.47,4.4,62
https://www.flipkart.com/fabbmate-trendy-without-laces-sports-shoes-women-s-running-walking-daily-wear-mocassin-women/p/itm64037de483cdc?pid=SHOGY3ATQU47BZD6&lid=LSTSHOGY3ATQU47BZD6C2ICRX&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_384&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGY3ATQU47BZD6.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,"Trendy Without Laces Sports Shoes for Women's Running, Walking,Daily Wear Mocassin For Women",Fabbmate ,305,0.44,4.1,27276
https://www.flipkart.com/sega-running-shoes-women/p/itmeeb5e2c1c9c99?pid=SHOG4H84GQEGPHHJ&lid=LSTSHOG4H84GQEGPHHJGBPPLJ&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_385&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOG4H84GQEGPHHJ.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Running Shoes For Women,SEGA ,698,0.12,4.1,116
https://www.flipkart.com/new-balance-arishi-running-shoes-women/p/itm76005710ac451?pid=SHOG5CCTMH7NSGEQ&lid=LSTSHOG5CCTMH7NSGEQUIOTSH&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_386&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOG5CCTMH7NSGEQ.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,ARISHI Running Shoes For Women,New Balance ,4859,0.39,4,143
https://www.flipkart.com/asian-cute-sports-shoes-women-running-girls-stylish-latest-design-new-fashion-casual-sneakers-ladies-lace-up-lightweight-pink-jogging-walking-gym-party/p/itmf8bb3dbcec94d?pid=SHOEZ5ZFGZYZP7UJ&lid=LSTSHOEZ5ZFGZYZP7UJ2NXSAV&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_387&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOEZ5ZFGZYZP7UJ.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,"Cute sports shoes for women | Running shoes for girls stylish latest design new fashion | casual sneakers for ladies | Lace up Lightweight pink shoes for jogging, walking, gym & party Running Shoes For Women",asian ,668,0.16,4.2,10933
https://www.flipkart.com/skechers-bobs-squad-chaos-renegade-par-walking-shoes-women/p/itm18df366b92467?pid=SHOG4VJ7BYMBHWKZ&lid=LSTSHOG4VJ7BYMBHWKZUAE6HB&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_388&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOG4VJ7BYMBHWKZ.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Bobs Squad Chaos Renegade Par Walking Shoes For Women,Skechers ,3249,0.35,4.4,277
https://www.flipkart.com/nobelite-casual-shoes-women-walking/p/itm471c6d929a84b?pid=SHOGNFEFKFZT4XST&lid=LSTSHOGNFEFKFZT4XSTTMJ5JN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_389&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGNFEFKFZT4XST.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Nobelite Casual shoes For Women Walking Shoes For Women,Nobelite ,389,0.61,3.7,91
https://www.flipkart.com/nike-revolution-6-next-nature-s-road-running-shoes-women/p/itm67fba5bbe3237?pid=SHOG6HBQBDS7GMYN&lid=LSTSHOG6HBQBDS7GMYNEVR9PA&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_390&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOG6HBQBDS7GMYN.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Revolution 6 Next Nature 's Road Running Shoes For Women,NIKE ,2526,0.31,4,1628
https://www.flipkart.com/feel-time-mesh-lightweight-comfort-trendy-walking-outdoor-daily-use-running-shoes-women/p/itm73b17441f83b3?pid=SHOGWESSPD279DFQ&lid=LSTSHOGWESSPD279DFQZOLMAY&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_391&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGWESSPD279DFQ.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Mesh |Lightweight|Comfort|Trendy|Walking|Outdoor|Daily Use Running Shoes For Women,FEEL TIME ,249,0.75,4.4,11
https://www.flipkart.com/red-tape-walking-shoes-women/p/itm68dd89aaeec33?pid=SHOGGZ4WKYPZEYAH&lid=LSTSHOGGZ4WKYPZEYAHFHFQEP&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_10_392&otracker=search&otracker1=search&fm=organic&iid=ef38b3f4-a309-4c3b-96b5-4405db1be86e.SHOGGZ4WKYPZEYAH.SEARCH&ppt=sp&ppn=sp&ssid=n0svq94mcg0000001716205005811&qH=32e27b1148959538,Walking Shoes For Women,RED TAPE ,1259,0.7,4.1,343
